time,ID,remaining energy,lpm,cpu,rx,tx,harvested energy,remaining energy after eh,added
240,31,,,,,,,,
240,8,264541104.0,,,,,,,
240,35,,,,,,,,
240,54,,,,,,,,
240,44,,,,,,,,
240,45,,,,,,,,
240,48,,3240.0,53388.0,24960.0,3960.0,,,
240,48,264694248.0,,,,,,,
240,2,,,,,,,,
240,30,,,,,,,,
240,50,,3240.0,57540.0,25500.0,3840.0,,,
240,6,,,,,,,,
240,50,264659388.0,,,,,,,
240,55,,3180.0,64584.0,27300.0,4860.0,,,
240,28,,3240.0,51060.0,24840.0,3960.0,,,
240,55,264543900.0,,,,,,,
240,28,264711984.0,,,,,,,
240,18,,,,,,,,
240,31,,3240.0,57480.0,25800.0,4080.0,,,
240,31,264650904.0,,,,,,,
240,35,,3180.0,62796.0,27300.0,4860.0,,,
240,54,,3240.0,57348.0,25740.0,3840.0,,,
240,44,,3180.0,59844.0,26220.0,4200.0,,,
240,45,,3180.0,64116.0,26760.0,4080.0,,,
240,11,,3120.0,72012.0,34080.0,9480.0,,,
240,4,,,,,,,,
240,35,264405408.0,,,,,,,
240,54,264651228.0,,,,,,,
240,44,264629268.0,,,,,,,
240,45,264584664.0,,,,,,,
240,33,,,,,,,,
240,11,264366888.0,,,,,,,
240,2,,3120.0,72084.0,40740.0,26940.0,,,
240,30,,3180.0,66708.0,27120.0,4560.0,,,
240,2,263940072.0,,,,,12.88,263940175.04,12.88
240,6,,3180.0,65652.0,34440.0,21900.0,,,
240,30,264499140.0,,,,,,,
240,27,,,,,,,,
240,6,264075060.0,,,,,12.88,264075163.04,12.88
240,41,,,,,,,,
240,7,,,,,,,,
240,47,,,,,,,,
240,40,,,,,,,,
240,53,,,,,,,,
240,14,,,,,,,,
240,18,,3240.0,57468.0,27420.0,4320.0,,,
240,18,264620220.0,,,,,,,
240,15,,,,,,,,
240,46,,,,,,,,
240,25,,,,,,,,
240,20,,,,,,,,
240,16,,,,,,,,
240,37,,,,,,,,
240,33,,3240.0,53112.0,25140.0,4020.0,,,
240,33,264690876.0,,,,,,,
240,52,,,,,,,,
240,4,,3180.0,60624.0,26580.0,4620.0,,,
240,4,264084288.0,,,,,12.88,264084391.04,12.88
240,27,,3240.0,55716.0,25560.0,4020.0,,,
240,41,,3180.0,59700.0,26160.0,4080.0,,,
240,27,264674748.0,,,,,,,
240,41,264624816.0,,,,,,,
240,7,,3180.0,61608.0,28500.0,9720.0,,,
240,7,264579720.0,,,,,,,
240,47,,3180.0,64752.0,26760.0,4140.0,,,
240,40,,3180.0,62184.0,26700.0,4260.0,,,
240,53,,3180.0,62196.0,26580.0,4320.0,,,
240,47,264530832.0,,,,,,,
240,40,264520032.0,,,,,,,
240,53,264560124.0,,,,,,,
240,10,,,,,,,,
240,14,,3180.0,60036.0,26280.0,4380.0,,,
240,14,264623496.0,,,,,,,
240,15,,3180.0,62352.0,29400.0,4200.0,,,
240,46,,3240.0,55716.0,25440.0,4380.0,,,
240,25,,3240.0,57624.0,27300.0,3660.0,,,
240,12,,,,,,,,
240,15,264566016.0,,,,,,,
240,20,,3180.0,58536.0,26820.0,5640.0,,,
240,16,,3180.0,64500.0,31800.0,4440.0,,,
240,37,,3180.0,60036.0,26520.0,4200.0,,,
240,46,264678276.0,,,,,,,
240,25,264622524.0,,,,,,,
240,20,264540276.0,,,,,,,
240,16,264484668.0,,,,,,,
240,37,264441300.0,,,,,,,
240,49,,,,,,,,
240,29,,,,,,,,
240,22,,,,,,,,
240,10,,3240.0,55380.0,26760.0,4320.0,,,
240,51,,,,,,,,
240,43,,,,,,,,
240,26,,,,,,,,
240,10,264670488.0,,,,,,,
240,56,,,,,,,,
240,52,,3180.0,69012.0,27480.0,3780.0,,,
240,52,264510600.0,,,,,,,
240,9,,,,,,,,
240,5,,,,,,,,
240,42,,,,,,,,
240,19,,,,,,,,
240,12,,3180.0,63012.0,29700.0,5760.0,,,
240,12,264496728.0,,,,,,,
240,49,,3180.0,64836.0,27300.0,4980.0,,,
240,49,264575316.0,,,,,,,
240,29,,3240.0,53424.0,25080.0,4020.0,,,
240,29,264689400.0,,,,,,,
240,38,,,,,,,,
240,22,,3240.0,55404.0,27000.0,3540.0,,,
240,22,264643848.0,,,,,,,
240,17,,,,,,,,
240,51,,3180.0,57960.0,25980.0,4620.0,,,
240,43,,3180.0,59832.0,25980.0,3780.0,,,
240,26,,3180.0,58056.0,27540.0,4620.0,,,
240,51,264654012.0,,,,,,,
240,56,,3180.0,61944.0,26280.0,3660.0,,,
240,43,264633192.0,,,,,,,
240,26,264623064.0,,,,,,,
240,56,264589764.0,,,,,,,
240,9,,3120.0,70848.0,31080.0,10200.0,,,
240,5,,3180.0,64788.0,27240.0,5100.0,,,
240,9,264462648.0,,,,,,,
240,42,,3240.0,57636.0,25980.0,4260.0,,,
240,19,,3240.0,53280.0,26760.0,4500.0,,,
240,5,264052896.0,,,,,12.88,264052999.04,12.88
240,42,264646620.0,,,,,,,
240,19,264679056.0,,,,,,,
240,36,,,,,,,,
240,13,,,,,,,,
240,3,,,,,,,,
240,21,,,,,,,,
240,38,,3180.0,67068.0,27360.0,4800.0,,,
240,38,264463920.0,,,,,,,
240,17,,3180.0,64284.0,30180.0,3780.0,,,
240,17,264551988.0,,,,,,,
240,23,,,,,,,,
240,32,,,,,,,,
240,36,,3240.0,57276.0,25800.0,4380.0,,,
240,13,,3240.0,57360.0,25740.0,3900.0,,,
240,36,264585948.0,,,,,,,
240,13,264657864.0,,,,,,,
240,3,,3180.0,60744.0,26400.0,4680.0,,,
240,21,,3240.0,54708.0,25440.0,3420.0,,,
240,3,264562200.0,,,,,12.88,264562303.04,12.88
240,21,264652656.0,,,,,,,
240,23,,3180.0,59988.0,27540.0,4200.0,,,
240,23,264594624.0,,,,,,,
240,32,,3180.0,66360.0,26940.0,4260.0,,,
240,32,264548208.0,,,,,,,
270,39,,,,,,,,
270,34,,,,,,,,
270,24,,,,,,,,
270,8,,,,,,,,
270,48,,,,,,,,
270,50,,,,,,,,
270,55,,,,,,,,
270,28,,,,,,,,
270,39,,3180.0,62076.0,26580.0,3900.0,,,
270,34,,3180.0,60168.0,26100.0,4200.0,,,
270,24,,3180.0,60012.0,26460.0,4200.0,,,
270,39,264464808.0,,,,,,,
270,34,264512268.0,,,,,,,
270,24,264468348.0,,,,,,,
270,11,,,,,,,,
270,31,,,,,,,,
270,35,,,,,,,,
270,8,,3180.0,66192.0,29280.0,10020.0,,,
270,54,,,,,,,,
270,44,,,,,,,,
270,45,,,,,,,,
270,8,264432432.0,,,,,,,
270,2,,,,,,,,
270,30,,,,,,,,
270,48,,3240.0,53364.0,25320.0,4620.0,,,
270,6,,,,,,,,
270,48,264607704.0,,,,,,,
270,50,,3240.0,57540.0,25560.0,3600.0,,,
270,50,264569448.0,,,,,,,
270,55,,3180.0,65028.0,27180.0,4500.0,,,
270,28,,3240.0,51504.0,25140.0,4860.0,,,
270,55,264444012.0,,,,,,,
270,28,264627240.0,,,,,,,
270,18,,,,,,,,
270,31,,3180.0,57972.0,25920.0,4020.0,,,
270,4,,,,,,,,
270,31,264559812.0,,,,,,,
270,35,,3180.0,63036.0,27600.0,5640.0,,,
270,33,,,,,,,,
270,54,,3240.0,57756.0,25920.0,4500.0,,,
270,44,,3180.0,59760.0,26160.0,4020.0,,,
270,45,,3180.0,64476.0,26940.0,3960.0,,,
270,11,,3120.0,72192.0,33840.0,9780.0,,,
270,35,264305952.0,,,,,,,
270,54,264559812.0,,,,,,,
270,44,264536148.0,,,,,,,
270,45,264486108.0,,,,,,,
270,11,264247956.0,,,,,,,
270,2,,3120.0,72168.0,40680.0,26580.0,,,
270,27,,,,,,,,
270,30,,3180.0,66732.0,27360.0,4740.0,,,
270,2,263797524.0,,,,,12.88,263797639.92,12.88
270,41,,,,,,,,
270,6,,3180.0,66012.0,34740.0,22740.0,,,
270,30,264397128.0,,,,,,,
270,7,,,,,,,,
270,6,263948388.0,,,,,12.88,263948503.92,12.88
270,47,,,,,,,,
270,40,,,,,,,,
270,53,,,,,,,,
270,14,,,,,,,,
270,15,,,,,,,,
270,46,,,,,,,,
270,25,,,,,,,,
270,18,,3240.0,57756.0,27300.0,3900.0,,,
270,20,,,,,,,,
270,16,,,,,,,,
270,37,,,,,,,,
270,18,264528024.0,,,,,,,
270,52,,,,,,,,
270,33,,3240.0,53748.0,25260.0,4560.0,,,
270,33,264604068.0,,,,,,,
270,4,,3180.0,60432.0,26460.0,4260.0,,,
270,4,263989956.0,,,,,12.88,263990071.92,12.88
270,27,,3240.0,55668.0,25740.0,4440.0,,,
270,41,,3180.0,60204.0,26400.0,4680.0,,,
270,27,264585660.0,,,,,,,
270,41,264530352.0,,,,,,,
270,7,,3180.0,61812.0,28620.0,10200.0,,,
270,7,264475908.0,,,,,,,
270,47,,3180.0,64668.0,26940.0,4500.0,,,
270,40,,3180.0,62256.0,26580.0,3960.0,,,
270,53,,3180.0,62400.0,26460.0,4380.0,,,
270,10,,,,,,,,
270,47,264431544.0,,,,,,,
270,40,264424056.0,,,,,,,
270,53,264463704.0,,,,,,,
270,14,,3180.0,60036.0,26220.0,4080.0,,,
270,12,,,,,,,,
270,14,264529980.0,,,,,,,
270,15,,3180.0,62448.0,29400.0,3960.0,,,
270,46,,3240.0,55380.0,25500.0,4200.0,,,
270,25,,3240.0,57672.0,27720.0,4440.0,,,
270,15,264467028.0,,,,,,,
270,20,,3180.0,58944.0,26700.0,5820.0,,,
270,16,,3180.0,65004.0,31620.0,4620.0,,,
270,37,,3180.0,60456.0,27000.0,5400.0,,,
270,46,264589956.0,,,,,,,
270,25,264529452.0,,,,,,,
270,20,264445632.0,,,,,,,
270,16,264380244.0,,,,,,,
270,37,264345264.0,,,,,,,
270,49,,,,,,,,
270,29,,,,,,,,
270,22,,,,,,,,
270,51,,,,,,,,
270,43,,,,,,,,
270,26,,,,,,,,
270,56,,,,,,,,
270,10,,3240.0,55428.0,26340.0,3660.0,,,
270,10,264581820.0,,,,,,,
270,9,,,,,,,,
270,52,,3180.0,69420.0,27900.0,4920.0,,,
270,5,,,,,,,,
270,42,,,,,,,,
270,19,,,,,,,,
270,52,264405180.0,,,,,,,
270,12,,3180.0,62412.0,29280.0,4320.0,,,
270,12,264397536.0,,,,,,,
270,49,,3180.0,64728.0,26940.0,4440.0,,,
270,49,264476028.0,,,,,,,
270,29,,3240.0,53496.0,25380.0,4140.0,,,
270,38,,,,,,,,
270,29,264603144.0,,,,,,,
270,22,,3240.0,55404.0,27060.0,4320.0,,,
270,17,,,,,,,,
270,22,264553824.0,,,,,,,
270,51,,3240.0,57708.0,25920.0,4560.0,,,
270,43,,3180.0,59868.0,26040.0,4200.0,,,
270,26,,3240.0,57744.0,27300.0,3900.0,,,
270,51,264562584.0,,,,,,,
270,56,,3180.0,62136.0,26400.0,3600.0,,,
270,43,264539904.0,,,,,,,
270,26,264530880.0,,,,,,,
270,56,264494448.0,,,,,,,
270,9,,3120.0,70668.0,30720.0,9300.0,,,
270,5,,3180.0,64668.0,27300.0,4440.0,,,
270,9,264348840.0,,,,,,,
270,42,,3240.0,57768.0,26100.0,4800.0,,,
270,19,,3240.0,53208.0,26760.0,3780.0,,,
270,5,263953308.0,,,,,12.88,263953423.92,12.88
270,42,264554712.0,,,,,,,
270,19,264592068.0,,,,,,,
270,36,,,,,,,,
270,13,,,,,,,,
270,3,,,,,,,,
270,21,,,,,,,,
270,38,,3180.0,66816.0,27120.0,4200.0,,,
270,38,264362604.0,,,,,,,
270,23,,,,,,,,
270,17,,3180.0,64704.0,29880.0,3840.0,,,
270,17,264450384.0,,,,,,,
270,32,,,,,,,,
270,36,,3240.0,57780.0,25860.0,4080.0,,,
270,13,,3240.0,57564.0,25560.0,3720.0,,,
270,36,264494988.0,,,,,,,
270,13,264567780.0,,,,,,,
270,3,,3180.0,60036.0,26100.0,4020.0,,,
270,21,,3240.0,55380.0,25860.0,4140.0,,,
270,3,264468864.0,,,,,12.88,264468979.92,12.88
270,21,264564036.0,,,,,,,
270,23,,3180.0,60216.0,27900.0,4380.0,,,
270,23,264498948.0,,,,,,,
270,32,,3180.0,66588.0,26880.0,3900.0,,,
270,32,264447660.0,,,,,,,
300,39,,,,,,,,
300,34,,,,,,,,
300,24,,,,,,,,
300,8,,,,,,,,
300,48,,,,,,,,
300,50,,,,,,,,
300,55,,,,,,,,
300,28,,,,,,,,
300,39,,3180.0,62316.0,26520.0,3960.0,,,
300,34,,3180.0,59856.0,26280.0,4260.0,,,
300,11,,,,,,,,
300,24,,3180.0,60288.0,26520.0,4560.0,,,
300,39,264368832.0,,,,,,,
300,34,264418692.0,,,,,,,
300,24,264373800.0,,,,,,,
300,31,,,,,,,,
300,35,,,,,,,,
300,54,,,,,,,,
300,44,,,,,,,,
300,45,,,,,,,,
300,8,,3180.0,65988.0,29160.0,9780.0,,,
300,2,,,,,,,,
300,8,264324324.0,,,,,,,
300,30,,,,,,,,
300,6,,,,,,,,
300,48,,3240.0,53340.0,25020.0,4080.0,,,
300,48,264522024.0,,,,,,,
300,50,,3240.0,57696.0,25740.0,4560.0,,,
300,50,264478212.0,,,,,,,
300,55,,3180.0,64752.0,27240.0,4920.0,,,
300,28,,3240.0,51120.0,25080.0,4560.0,,,
300,55,264343920.0,,,,,,,
300,28,264543240.0,,,,,,,
300,18,,,,,,,,
300,4,,,,,,,,
300,33,,,,,,,,
300,31,,3180.0,57960.0,26100.0,4740.0,,,
300,31,264467832.0,,,,,,,
300,35,,3180.0,63024.0,27780.0,5880.0,,,
300,54,,3240.0,57684.0,25860.0,4380.0,,,
300,44,,3180.0,59604.0,26160.0,4140.0,,,
300,45,,3180.0,64392.0,26880.0,3960.0,,,
300,11,,3120.0,71592.0,33960.0,9300.0,,,
300,35,264206088.0,,,,,,,
300,54,264468648.0,,,,,,,
300,44,264443064.0,,,,,,,
300,45,264387696.0,,,,,,,
300,27,,,,,,,,
300,11,264129984.0,,,,,,,
300,41,,,,,,,,
300,2,,3120.0,72036.0,40860.0,26640.0,,,
300,30,,3180.0,66900.0,27300.0,4740.0,,,
300,7,,,,,,,,
300,2,263654868.0,,,,,6.46,263654990.38,6.46
300,6,,3180.0,65892.0,34980.0,22920.0,,,
300,30,264295008.0,,,,,,,
300,47,,,,,,,,
300,40,,,,,,,,
300,53,,,,,,,,
300,6,263821416.0,,,,,6.46,263821538.38,6.46
300,14,,,,,,,,
300,15,,,,,,,,
300,46,,,,,,,,
300,25,,,,,,,,
300,20,,,,,,,,
300,16,,,,,,,,
300,37,,,,,,,,
300,18,,3240.0,57768.0,27600.0,4200.0,,,
300,18,264435216.0,,,,,,,
300,52,,,,,,,,
300,33,,3240.0,53160.0,25080.0,3720.0,,,
300,33,264518868.0,,,,,,,
300,4,,3180.0,60468.0,26640.0,4860.0,,,
300,4,263894808.0,,,,,6.46,263894930.38,6.46
300,27,,3240.0,55332.0,25740.0,4320.0,,,
300,41,,3180.0,59868.0,26280.0,4320.0,,,
300,27,264497028.0,,,,,,,
300,41,264436704.0,,,,,,,
300,10,,,,,,,,
300,7,,3180.0,61668.0,28380.0,9840.0,,,
300,7,264372840.0,,,,,,,
300,47,,3180.0,64560.0,27060.0,4680.0,,,
300,40,,3180.0,62112.0,26700.0,4320.0,,,
300,53,,3180.0,62280.0,26640.0,4680.0,,,
300,47,264332064.0,,,,,,,
300,40,264327744.0,,,,,,,
300,53,264366924.0,,,,,,,
300,12,,,,,,,,
300,14,,3180.0,59364.0,26220.0,4080.0,,,
300,14,264437136.0,,,,,,,
300,15,,3180.0,62280.0,29580.0,4920.0,,,
300,46,,3240.0,55152.0,25380.0,4020.0,,,
300,25,,3240.0,57684.0,27720.0,4500.0,,,
300,49,,,,,,,,
300,15,264367068.0,,,,,,,
300,20,,3180.0,58212.0,26640.0,5280.0,,,
300,16,,3180.0,64500.0,31800.0,4560.0,,,
300,37,,3180.0,60072.0,27060.0,5100.0,,,
300,46,264502164.0,,,,,,,
300,25,264436308.0,,,,,,,
300,29,,,,,,,,
300,20,264352320.0,,,,,,,
300,16,264276204.0,,,,,,,
300,37,264249852.0,,,,,,,
300,22,,,,,,,,
300,51,,,,,,,,
300,43,,,,,,,,
300,26,,,,,,,,
300,56,,,,,,,,
300,9,,,,,,,,
300,10,,3240.0,55104.0,26580.0,4140.0,,,
300,5,,,,,,,,
300,19,,,,,,,,
300,42,,,,,,,,
300,10,264492756.0,,,,,,,
300,52,,3180.0,68964.0,27540.0,3960.0,,,
300,52,264301536.0,,,,,,,
300,12,,3180.0,63012.0,29700.0,5940.0,,,
300,12,264295704.0,,,,,,,
300,49,,3180.0,64500.0,27180.0,4620.0,,,
300,38,,,,,,,,
300,49,264376548.0,,,,,,,
300,29,,3240.0,53436.0,25380.0,4560.0,,,
300,29,264516528.0,,,,,,,
300,17,,,,,,,,
300,22,,3240.0,55752.0,27420.0,4800.0,,,
300,22,264462612.0,,,,,,,
300,51,,3240.0,57576.0,25860.0,4320.0,,,
300,43,,3180.0,59736.0,26100.0,3960.0,,,
300,26,,3240.0,57648.0,27600.0,4260.0,,,
300,51,264471588.0,,,,,,,
300,56,,3180.0,62616.0,26460.0,4080.0,,,
300,43,264446928.0,,,,,,,
300,26,264438132.0,,,,,,,
300,56,264398112.0,,,,,,,
300,9,,3120.0,70200.0,31140.0,10080.0,,,
300,5,,3180.0,64332.0,27420.0,4620.0,,,
300,9,264234300.0,,,,,,,
300,42,,3240.0,57828.0,25920.0,4260.0,,,
300,19,,3240.0,53172.0,26760.0,4140.0,,,
300,36,,,,,,,,
300,5,263853756.0,,,,,6.46,263853878.38,6.46
300,13,,,,,,,,
300,42,264463464.0,,,,,,,
300,19,264504756.0,,,,,,,
300,3,,,,,,,,
300,21,,,,,,,,
300,23,,,,,,,,
300,38,,3180.0,66672.0,27480.0,4440.0,,,
300,17,,3180.0,64320.0,30120.0,3840.0,,,
300,38,264260832.0,,,,,,,
300,17,264348924.0,,,,,,,
300,32,,,,,,,,
300,36,,3240.0,57492.0,25980.0,4800.0,,,
300,13,,3240.0,57684.0,25920.0,4440.0,,,
300,36,264403476.0,,,,,,,
300,13,264476496.0,,,,,,,
300,3,,3180.0,60252.0,26280.0,4560.0,,,
300,21,,3240.0,55416.0,25800.0,3900.0,,,
300,3,264374592.0,,,,,6.46,264374714.38,6.46
300,21,264475680.0,,,,,,,
300,23,,3180.0,60168.0,28140.0,4260.0,,,
300,23,264403200.0,,,,,,,
300,32,,3180.0,66516.0,27000.0,4080.0,,,
300,32,264346884.0,,,,,,,
330,39,,,,,,,,
330,34,,,,,,,,
330,24,,,,,,,,
330,8,,,,,,,,
330,48,,,,,,,,
330,50,,,,,,,,
330,55,,,,,,,,
330,28,,,,,,,,
330,11,,,,,,,,
330,39,,3180.0,62040.0,26340.0,4020.0,,,
330,34,,3180.0,59556.0,26160.0,3960.0,,,
330,31,,,,,,,,
330,24,,3180.0,60096.0,26460.0,4500.0,,,
330,39,264273252.0,,,,,,,
330,34,264325836.0,,,,,,,
330,35,,,,,,,,
330,54,,,,,,,,
330,44,,,,,,,,
330,24,264279564.0,,,,,,,
330,45,,,,,,,,
330,2,,,,,,,,
330,30,,,,,,,,
330,8,,3180.0,66312.0,29280.0,10380.0,,,
330,6,,,,,,,,
330,8,264215172.0,,,,,,,
330,48,,3240.0,53532.0,25140.0,8160.0,,,
330,48,264431952.0,,,,,,,
330,50,,3240.0,57444.0,25500.0,3780.0,,,
330,50,264388248.0,,,,,,,
330,55,,3180.0,64620.0,27240.0,5100.0,,,
330,28,,3240.0,50988.0,24900.0,3780.0,,,
330,55,264243780.0,,,,,,,
330,28,264460332.0,,,,,,,
330,18,,,,,,,,
330,4,,,,,,,,
330,33,,,,,,,,
330,31,,3240.0,57504.0,25860.0,4260.0,,,
330,27,,,,,,,,
330,31,264376968.0,,,,,,,
330,35,,3180.0,62532.0,27120.0,4560.0,,,
330,54,,3240.0,57516.0,25800.0,3900.0,,,
330,41,,,,,,,,
330,44,,3180.0,59508.0,26160.0,3840.0,,,
330,45,,3180.0,63984.0,26880.0,4020.0,,,
330,11,,3120.0,72240.0,33720.0,9660.0,,,
330,35,264108696.0,,,,,,,
330,54,264378192.0,,,,,,,
330,44,264350376.0,,,,,,,
330,45,264289632.0,,,,,,,
330,7,,,,,,,,
330,11,264011244.0,,,,,,,
330,2,,3120.0,71976.0,40500.0,26040.0,,,
330,47,,,,,,,,
330,40,,,,,,,,
330,53,,,,,,,,
330,30,,3180.0,66408.0,26820.0,4320.0,,,
330,2,263513232.0,,,,,12.88,263513367.26,12.88
330,6,,3180.0,66144.0,34860.0,22980.0,,,
330,30,264194280.0,,,,,,,
330,6,263694252.0,,,,,12.88,263694387.26,12.88
330,14,,,,,,,,
330,15,,,,,,,,
330,46,,,,,,,,
330,25,,,,,,,,
330,20,,,,,,,,
330,16,,,,,,,,
330,37,,,,,,,,
330,52,,,,,,,,
330,18,,3240.0,57600.0,27360.0,4140.0,,,
330,18,264342876.0,,,,,,,
330,33,,3240.0,52680.0,24900.0,3600.0,,,
330,33,264434448.0,,,,,,,
330,4,,3180.0,60300.0,26220.0,4080.0,,,
330,4,263801028.0,,,,,12.88,263801163.26,12.88
330,10,,,,,,,,
330,27,,3240.0,55500.0,25680.0,4140.0,,,
330,41,,3180.0,59376.0,26040.0,3840.0,,,
330,27,264408468.0,,,,,,,
330,41,264344268.0,,,,,,,
330,7,,3180.0,61908.0,28680.0,10200.0,,,
330,7,264268872.0,,,,,,,
330,47,,3180.0,64848.0,27120.0,4920.0,,,
330,40,,3180.0,62028.0,26580.0,4020.0,,,
330,53,,3180.0,62220.0,26700.0,4620.0,,,
330,47,264231996.0,,,,,,,
330,12,,,,,,,,
330,40,264231936.0,,,,,,,
330,53,264270204.0,,,,,,,
330,14,,3180.0,59880.0,26100.0,3960.0,,,
330,49,,,,,,,,
330,14,264344016.0,,,,,,,
330,15,,3180.0,62208.0,29280.0,4440.0,,,
330,29,,,,,,,,
330,46,,3240.0,55068.0,25440.0,3780.0,,,
330,25,,3240.0,57540.0,27480.0,4080.0,,,
330,15,264267960.0,,,,,,,
330,20,,3180.0,57972.0,26520.0,9000.0,,,
330,16,,3180.0,64632.0,31560.0,4260.0,,,
330,37,,3180.0,60516.0,26880.0,5220.0,,,
330,46,264414636.0,,,,,,,
330,25,264343968.0,,,,,,,
330,20,264255648.0,,,,,,,
330,16,264172572.0,,,,,,,
330,37,264154056.0,,,,,,,
330,22,,,,,,,,
330,51,,,,,,,,
330,43,,,,,,,,
330,26,,,,,,,,
330,56,,,,,,,,
330,9,,,,,,,,
330,5,,,,,,,,
330,42,,,,,,,,
330,19,,,,,,,,
330,10,,3240.0,55308.0,26580.0,4260.0,,,
330,10,264403368.0,,,,,,,
330,52,,3180.0,68940.0,27960.0,4800.0,,,
330,52,264196656.0,,,,,,,
330,12,,3180.0,62556.0,29280.0,5040.0,,,
330,12,264195648.0,,,,,,,
330,38,,,,,,,,
330,49,,3180.0,64572.0,27360.0,4800.0,,,
330,49,264276636.0,,,,,,,
330,17,,,,,,,,
330,29,,3240.0,53064.0,25320.0,4200.0,,,
330,29,264430704.0,,,,,,,
330,22,,3240.0,55392.0,27180.0,4080.0,,,
330,22,264372720.0,,,,,,,
330,51,,3240.0,57564.0,26040.0,4980.0,,,
330,43,,3180.0,59424.0,25920.0,3900.0,,,
330,26,,3240.0,57588.0,27540.0,4380.0,,,
330,51,264379764.0,,,,,,,
330,56,,3180.0,61980.0,26400.0,3960.0,,,
330,43,264354504.0,,,,,,,
330,26,264345384.0,,,,,,,
330,56,264302592.0,,,,,,,
330,36,,,,,,,,
330,9,,3120.0,70212.0,30780.0,9120.0,,,
330,13,,,,,,,,
330,5,,3180.0,64068.0,26880.0,4020.0,,,
330,9,264121068.0,,,,,,,
330,42,,3240.0,57840.0,26160.0,5100.0,,,
330,19,,3240.0,53256.0,26820.0,4140.0,,,
330,5,263755608.0,,,,,12.88,263755743.26,12.88
330,3,,,,,,,,
330,19,264417300.0,,,,,,,
330,42,264371124.0,,,,,,,
330,21,,,,,,,,
330,23,,,,,,,,
330,32,,,,,,,,
330,17,,3180.0,64200.0,29820.0,3780.0,,,
330,38,,3180.0,66372.0,27000.0,3480.0,,,
330,17,264247944.0,,,,,,,
330,38,264160800.0,,,,,,,
330,36,,3240.0,57372.0,25680.0,4200.0,,,
330,13,,3180.0,57864.0,25920.0,4140.0,,,
330,36,264312984.0,,,,,,,
330,13,264385392.0,,,,,,,
330,3,,3180.0,60480.0,26400.0,4920.0,,,
330,21,,3240.0,55656.0,25740.0,4500.0,,,
330,3,264279612.0,,,,,12.88,264279747.26,12.88
330,21,264386544.0,,,,,,,
330,23,,3180.0,59784.0,27660.0,4200.0,,,
330,23,264308376.0,,,,,,,
330,32,,3180.0,66876.0,26880.0,4200.0,,,
330,32,264245748.0,,,,,,,
360,39,,,,,,,,
360,34,,,,,,,,
360,24,,,,,,,,
360,8,,,,,,,,
360,48,,,,,,,,
360,50,,,,,,,,
360,55,,,,,,,,
360,28,,,,,,,,
360,11,,,,,,,,
360,31,,,,,,,,
360,35,,,,,,,,
360,39,,3180.0,61956.0,26220.0,7200.0,,,
360,34,,3180.0,60144.0,26220.0,4140.0,,,
360,54,,,,,,,,
360,44,,,,,,,,
360,45,,,,,,,,
360,24,,3180.0,60072.0,26220.0,3900.0,,,
360,39,264174696.0,,,,,,,
360,34,264232152.0,,,,,,,
360,24,264186192.0,,,,,,,
360,2,,,,,,,,
360,30,,,,,,,,
360,6,,,,,,,,
360,8,,3180.0,66336.0,29400.0,10800.0,,,
360,8,264105456.0,,,,,,,
360,48,,3240.0,53208.0,25080.0,4140.0,,,
360,48,264346284.0,,,,,,,
360,50,,3240.0,57768.0,25680.0,3900.0,,,
360,50,264297660.0,,,,,,,
360,18,,,,,,,,
360,55,,3180.0,64416.0,27240.0,5160.0,,,
360,28,,3240.0,51168.0,25020.0,4560.0,,,
360,55,264143784.0,,,,,,,
360,28,264376344.0,,,,,,,
360,4,,,,,,,,
360,33,,,,,,,,
360,27,,,,,,,,
360,41,,,,,,,,
360,31,,3180.0,57972.0,25740.0,4260.0,,,
360,31,264285816.0,,,,,,,
360,7,,,,,,,,
360,35,,3180.0,62820.0,27300.0,4680.0,,,
360,54,,3240.0,57900.0,26220.0,5160.0,,,
360,44,,3180.0,59856.0,29880.0,3960.0,,,
360,45,,3180.0,64236.0,26940.0,3900.0,,,
360,11,,3120.0,72000.0,34080.0,9780.0,,,
360,35,264010716.0,,,,,,,
360,47,,,,,,,,
360,40,,,,,,,,
360,54,264285672.0,,,,,,,
360,53,,,,,,,,
360,44,264253500.0,,,,,,,
360,45,264191376.0,,,,,,,
360,11,263892264.0,,,,,,,
360,2,,3120.0,72312.0,40920.0,26640.0,,,
360,30,,3180.0,66768.0,26940.0,4020.0,,,
360,2,263370240.0,,,,,12.88,263370388.14,12.88
360,6,,3180.0,66072.0,34560.0,22080.0,,,
360,30,264093372.0,,,,,,,
360,6,263568360.0,,,,,12.88,263568508.14,12.88
360,14,,,,,,,,
360,15,,,,,,,,
360,46,,,,,,,,
360,25,,,,,,,,
360,20,,,,,,,,
360,16,,,,,,,,
360,37,,,,,,,,
360,52,,,,,,,,
360,18,,3240.0,57504.0,27480.0,4020.0,,,
360,18,264250632.0,,,,,,,
360,33,,3240.0,52944.0,25080.0,8160.0,,,
360,33,264345024.0,,,,,,,
360,10,,,,,,,,
360,4,,3180.0,60336.0,26520.0,4800.0,,,
360,4,263706192.0,,,,,12.88,263706340.14,12.88
360,27,,3240.0,55332.0,25740.0,4500.0,,,
360,41,,3180.0,59904.0,26160.0,4260.0,,,
360,27,264319656.0,,,,,,,
360,41,264250764.0,,,,,,,
